chipseq-1~04-00-00.csv,18747.839135068592
chipseq-1~03-23-00.csv,18504.013079096592
chipseq-1~03-22-00.csv,18404.057605875634
chipseq-1~03-21-00.csv,18602.651626398267
chipseq-1~03-20-00.csv,18618.099161470855
chipseq-1~03-19-00.csv,18102.775977478952
chipseq-1~03-18-00.csv,17481.59471655444
chipseq-1~03-17-00.csv,16863.62193768521
chipseq-1~03-16-00.csv,16334.221331917257
chipseq-1~03-15-00.csv,15957.854795111713
chipseq-1~03-14-00.csv,15728.15427960727
chipseq-1~03-13-00.csv,15941.622747055088
chipseq-1~03-12-00.csv,16479.0454158766
chipseq-1~03-11-00.csv,16838.813629375774
chipseq-1~03-10-00.csv,16925.151176507865
chipseq-1~03-09-00.csv,16731.86995047431
chipseq-1~03-08-00.csv,16520.673531984685
chipseq-1~03-07-00.csv,15940.544939554296
chipseq-1~03-06-00.csv,14996.047718238804
chipseq-1~03-05-00.csv,13654.99639361596
chipseq-1~03-04-00.csv,12344.27191882848
chipseq-1~03-03-00.csv,11046.49802970287
chipseq-1~03-02-00.csv,9917.440898163037
chipseq-1~03-01-00.csv,9245.024820781335
chipseq-1~03-00-00.csv,8867.39480983982
chipseq-1~02-23-00.csv,8663.02763334704
chipseq-1~02-22-00.csv,8627.630757142955
chipseq-1~02-21-00.csv,8757.942670701115
chipseq-1~02-20-00.csv,9043.09819449761
chipseq-1~02-19-00.csv,9361.45291556
chipseq-1~02-18-00.csv,9313.850781801822
chipseq-1~02-17-00.csv,8905.905881404871
chipseq-1~02-16-00.csv,8402.184374807623
chipseq-1~02-15-00.csv,7936.792728160729
chipseq-1~02-14-00.csv,7639.832266885274
chipseq-1~02-13-00.csv,7642.536667719062
chipseq-1~02-12-00.csv,7859.639120252272
chipseq-1~02-11-00.csv,8174.391407140565
chipseq-1~02-10-00.csv,8298.752452049397
chipseq-1~02-09-00.csv,8305.626767781665
chipseq-1~02-08-00.csv,8092.89201115931
chipseq-1~02-07-00.csv,7698.211635239879
chipseq-1~02-06-00.csv,7360.732485268822
chipseq-1~02-05-00.csv,7137.503595711355
chipseq-1~02-04-00.csv,7122.252079635036
chipseq-1~02-03-00.csv,7092.570972663277
chipseq-1~02-02-00.csv,6961.172602579209
chipseq-1~02-01-00.csv,7017.719566274547
chipseq-1~02-00-00.csv,7222.94825237756
chipseq-1~01-23-00.csv,7440.117366401394
chipseq-1~01-22-00.csv,7686.48830915187
chipseq-1~01-21-00.csv,8153.88490880156
chipseq-1~01-20-00.csv,8806.235487254773
chipseq-1~01-19-00.csv,9375.607065805472
chipseq-1~01-18-00.csv,9544.710682161687
chipseq-1~01-17-00.csv,9253.43417437856
chipseq-1~01-16-00.csv,8884.281009879942
chipseq-1~01-15-00.csv,8427.704342512192
chipseq-1~01-14-00.csv,8026.397129351088
chipseq-1~01-13-00.csv,7889.60401043631
chipseq-1~01-12-00.csv,8155.576079213952
chipseq-1~01-11-00.csv,8617.521356824738
chipseq-1~01-10-00.csv,9008.643659102383
chipseq-1~01-09-00.csv,9301.82054437074
chipseq-1~01-08-00.csv,9339.171300503525
chipseq-1~01-07-00.csv,9267.027397706865
chipseq-1~01-06-00.csv,9092.028513461182
chipseq-1~01-05-00.csv,9005.07476052349
chipseq-1~01-04-00.csv,9048.967639086857
chipseq-1~01-03-00.csv,8992.09907445972
chipseq-1~01-02-00.csv,8818.963093592134
chipseq-1~01-01-00.csv,8572.378177136321
chipseq-1~01-00-00.csv,8496.53373487131
chipseq-1~00-23-00.csv,8469.39467733417
chipseq-1~00-22-00.csv,8708.046114283117
chipseq-1~00-21-00.csv,9191.787741268094
chipseq-1~00-20-00.csv,9888.67321340143
chipseq-1~00-19-00.csv,10487.114189273761
chipseq-1~00-18-00.csv,10857.867878361385
chipseq-1~00-17-00.csv,11139.679469144516
chipseq-1~00-16-00.csv,11499.387115199046
chipseq-1~00-15-00.csv,11944.699318405796
chipseq-1~00-14-00.csv,12469.785644047226
chipseq-1~00-13-00.csv,12966.310549755317
chipseq-1~00-12-00.csv,13569.515075146193
chipseq-1~00-11-00.csv,14319.443989657762
chipseq-1~00-10-00.csv,15086.225843679054
chipseq-1~00-09-00.csv,15774.910325951947
chipseq-1~00-08-00.csv,16343.044565557728
chipseq-1~00-07-00.csv,16794.887278752216
chipseq-1~00-06-00.csv,17274.36471181063
chipseq-1~00-05-00.csv,17855.97705450707
chipseq-1~00-04-00.csv,18382.237774777597
chipseq-1~00-03-00.csv,18713.211825189494
chipseq-1~00-02-00.csv,18927.27465901058
chipseq-1~00-01-00.csv,19120.84255328137
chipseq-1.csv,19366.356753579155
chipseq-1~00-01-00.csv,19120.84255328137
chipseq-1~00-02-00.csv,18927.27465901058
chipseq-1~00-03-00.csv,18713.211825189494
chipseq-1~00-04-00.csv,18382.237774777597
chipseq-1~00-05-00.csv,17855.97705450707
chipseq-1~00-06-00.csv,17274.36471181063
chipseq-1~00-07-00.csv,16794.887278752216
chipseq-1~00-08-00.csv,16343.044565557728
chipseq-1~00-09-00.csv,15774.910325951947
chipseq-1~00-10-00.csv,15086.225843679054
chipseq-1~00-11-00.csv,14319.443989657762
chipseq-1~00-12-00.csv,13569.515075146193
chipseq-1~00-13-00.csv,12966.310549755317
chipseq-1~00-14-00.csv,12469.785644047226
chipseq-1~00-15-00.csv,11944.699318405796
chipseq-1~00-16-00.csv,11499.387115199046
chipseq-1~00-17-00.csv,11139.679469144516
chipseq-1~00-18-00.csv,10857.867878361385
chipseq-1~00-19-00.csv,10487.114189273761
chipseq-1~00-20-00.csv,9888.67321340143
chipseq-1~00-21-00.csv,9191.787741268094
chipseq-1~00-22-00.csv,8708.046114283117
chipseq-1~00-23-00.csv,8469.39467733417
chipseq-1~01-00-00.csv,8496.53373487131
chipseq-1~01-01-00.csv,8572.378177136321
chipseq-1~01-02-00.csv,8818.963093592134
chipseq-1~01-03-00.csv,8992.09907445972
chipseq-1~01-04-00.csv,9048.967639086857
chipseq-1~01-05-00.csv,9005.07476052349
chipseq-1~01-06-00.csv,9092.028513461182
chipseq-1~01-07-00.csv,9267.027397706865
chipseq-1~01-08-00.csv,9339.171300503525
chipseq-1~01-09-00.csv,9301.82054437074
chipseq-1~01-10-00.csv,9008.643659102383
chipseq-1~01-11-00.csv,8617.521356824738
chipseq-1~01-12-00.csv,8155.576079213952
chipseq-1~01-13-00.csv,7889.60401043631
chipseq-1~01-14-00.csv,8026.397129351088
chipseq-1~01-15-00.csv,8427.704342512192
chipseq-1~01-16-00.csv,8884.281009879942
chipseq-1~01-17-00.csv,9253.43417437856
chipseq-1~01-18-00.csv,9544.710682161687
chipseq-1~01-19-00.csv,9375.607065805472
chipseq-1~01-20-00.csv,8806.235487254773
chipseq-1~01-21-00.csv,8153.88490880156
chipseq-1~01-22-00.csv,7686.48830915187
chipseq-1~01-23-00.csv,7440.117366401394
chipseq-1~02-00-00.csv,7222.94825237756
chipseq-1~02-01-00.csv,7017.719566274547
chipseq-1~02-02-00.csv,6961.172602579209
chipseq-1~02-03-00.csv,7092.570972663277
chipseq-1~02-04-00.csv,7122.252079635036
chipseq-1~02-05-00.csv,7137.503595711355
chipseq-1~02-06-00.csv,7360.732485268822
chipseq-1~02-07-00.csv,7698.211635239879
chipseq-1~02-08-00.csv,8092.89201115931
chipseq-1~02-09-00.csv,8305.626767781665
chipseq-1~02-10-00.csv,8298.752452049397
chipseq-1~02-11-00.csv,8174.391407140565
chipseq-1~02-12-00.csv,7859.639120252272
chipseq-1~02-13-00.csv,7642.536667719062
chipseq-1~02-14-00.csv,7639.832266885274
chipseq-1~02-15-00.csv,7936.792728160729
chipseq-1~02-16-00.csv,8402.184374807623
chipseq-1~02-17-00.csv,8905.905881404871
chipseq-1~02-18-00.csv,9313.850781801822
chipseq-1~02-19-00.csv,9361.45291556
chipseq-1~02-20-00.csv,9043.09819449761
chipseq-1~02-21-00.csv,8757.942670701115
chipseq-1~02-22-00.csv,8627.630757142955
chipseq-1~02-23-00.csv,8663.02763334704
chipseq-1~03-00-00.csv,8867.39480983982
chipseq-1~03-01-00.csv,9245.024820781335
chipseq-1~03-02-00.csv,9917.440898163037
chipseq-1~03-03-00.csv,11046.49802970287
chipseq-1~03-04-00.csv,12344.27191882848
chipseq-1~03-05-00.csv,13654.99639361596
chipseq-1~03-06-00.csv,14996.047718238804
chipseq-1~03-07-00.csv,15940.544939554296
chipseq-1~03-08-00.csv,16520.673531984685
chipseq-1~03-09-00.csv,16731.86995047431
chipseq-1~03-10-00.csv,16925.151176507865
chipseq-1~03-11-00.csv,16838.813629375774
chipseq-1~03-12-00.csv,16479.0454158766
chipseq-1~03-13-00.csv,15941.622747055088
chipseq-1~03-14-00.csv,15728.15427960727
chipseq-1~03-15-00.csv,15957.854795111713
chipseq-1~03-16-00.csv,16334.221331917257
chipseq-1~03-17-00.csv,16863.62193768521
chipseq-1~03-18-00.csv,17481.59471655444
chipseq-1~03-19-00.csv,18102.775977478952
chipseq-1~03-20-00.csv,18618.099161470855
chipseq-1~03-21-00.csv,18602.651626398267
chipseq-1~03-22-00.csv,18404.057605875634
chipseq-1~03-23-00.csv,18504.013079096592
chipseq-1~04-00-00.csv,18747.839135068592
