chipseq-1~01-00-00.csv,28497.71413171456
chipseq-1~00-23-00.csv,28514.17669712369
chipseq-1~00-22-00.csv,28361.971808933726
chipseq-1~00-21-00.csv,28062.996417203514
chipseq-1~00-20-00.csv,27902.905277860005
chipseq-1~00-19-00.csv,27873.578936476384
chipseq-1~00-18-00.csv,27436.288318656105
chipseq-1~00-17-00.csv,26779.17764200134
chipseq-1~00-16-00.csv,26174.319936600976
chipseq-1~00-15-00.csv,26074.821694320253
chipseq-1~00-14-00.csv,26198.630538898793
chipseq-1~00-13-00.csv,26291.80783896544
chipseq-1~00-12-00.csv,26219.454672082684
chipseq-1~00-11-00.csv,26033.022833117397
chipseq-1~00-10-00.csv,25966.80960927278
chipseq-1~00-09-00.csv,25939.890320230497
chipseq-1~00-08-00.csv,26088.915704792795
chipseq-1~00-07-00.csv,26809.377525312582
chipseq-1~00-06-00.csv,27465.64769320289
chipseq-1~00-05-00.csv,27729.95047191329
chipseq-1~00-04-00.csv,28176.441908546156
chipseq-1~00-03-00.csv,28431.37085315746
chipseq-1~00-02-00.csv,28567.79942661489
chipseq-1~00-01-00.csv,28455.669178997956
chipseq-1.csv,28455.582376160924
chipseq-1~00-01-00.csv,28455.669178997956
chipseq-1~00-02-00.csv,28567.79942661489
chipseq-1~00-03-00.csv,28431.37085315746
chipseq-1~00-04-00.csv,28176.441908546156
chipseq-1~00-05-00.csv,27729.95047191329
chipseq-1~00-06-00.csv,27465.64769320289
chipseq-1~00-07-00.csv,26809.377525312582
chipseq-1~00-08-00.csv,26088.915704792795
chipseq-1~00-09-00.csv,25939.890320230497
chipseq-1~00-10-00.csv,25966.80960927278
chipseq-1~00-11-00.csv,26033.022833117397
chipseq-1~00-12-00.csv,26219.454672082684
chipseq-1~00-13-00.csv,26291.80783896544
chipseq-1~00-14-00.csv,26198.630538898793
chipseq-1~00-15-00.csv,26074.821694320253
chipseq-1~00-16-00.csv,26174.319936600976
chipseq-1~00-17-00.csv,26779.17764200134
chipseq-1~00-18-00.csv,27436.288318656105
chipseq-1~00-19-00.csv,27873.578936476384
chipseq-1~00-20-00.csv,27902.905277860005
chipseq-1~00-21-00.csv,28062.996417203514
chipseq-1~00-22-00.csv,28361.971808933726
chipseq-1~00-23-00.csv,28514.17669712369
chipseq-1~01-00-00.csv,28497.71413171456
